id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
75051,UCSB,IZC,,PreservedSpecimen,b3051d07-7e26-4c46-b095-19c9702ba4ac,UCSB-IZC00040910,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis mellifera,6324,"Linnaeus, 1758",Apis,,mellifera,,,,,Species,Charlie Thrift,21-Jan-21,,,,,,Evan Hobson,,,3/18/2020,,,2020,3,18,78,,3/18/2020,,,,,,,SCR_07,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Ventura,,Santa Clara River,,0,,34.390363,-118.89511,WGS84,,,,,GPS,,,,,,,,,,,,2/10/2021 16:51,858796,6,f74f5223-5990-402c-9b48-0b46cd4e67e2,https://library.big-bee.net/portal/collections/individual/index.php?occid=75051
75091,UCSB,IZC,,PreservedSpecimen,ff8d5fed-27d5-4ca7-a726-304488a7f4de,UCSB-IZC00040929,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Diadasia bituberculata,9434,"(Cresson, 1878)",Diadasia,,bituberculata,,,,,Species,Jamie Pawelek,2022,,,,,,Evan Hobson,,,6/17/2020,,,2020,6,17,169,,6/17/2020,,,,,,,SCR_03,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,,,,,GPS,,,,,,,,,,,,2/10/2021 16:51,858839,6,120da252-ccd8-47a1-8172-186bf8fbd796,https://library.big-bee.net/portal/collections/individual/index.php?occid=75091
75386,UCSB,IZC,,PreservedSpecimen,6e6a8c4d-9617-447f-99bd-067ae474fb0c,UCSB-IZC00043584,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera actuosa,9990,"(Cresson, 1878)",Eucera,,actuosa,,,,,Species,Jamie Pawelek,2022,,,,,,David Dewey,,,4/30/2020,,,2020,4,30,121,,4/30/2020,,,,,,,SCIR_06,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,"Santa Cruz Island, Christy Beach",,0,,34.0225,-119.876667,WGS84,10,,,,GPS,,,,,,,,,,,,10/23/2021 13:57,859882,6,0a7a3891-3b45-42a6-8931-7de5f8c4ed67,https://library.big-bee.net/portal/collections/individual/index.php?occid=75386
75388,UCSB,IZC,,PreservedSpecimen,f79c240d-fb04-4ac1-a7e5-a9f293ad6928,UCSB-IZC00043598,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena oenotherae,4972,"Timberlake, 1937",Andrena,,oenotherae,,,,,Species,Katja Seltmann,2021,,,,,,David Dewey,,,4/30/2020,,,2020,4,30,121,,4/30/2020,,,,,,,SCIR_06,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,"Santa Cruz Island, Christy Beach",,0,,34.0225,-119.876667,WGS84,10,,,,GPS,,,,,,,,,,,,10/23/2021 13:57,859884,6,214deb04-b534-4a56-bfa2-2ed97bd40ae1,https://library.big-bee.net/portal/collections/individual/index.php?occid=75388
75389,UCSB,IZC,,PreservedSpecimen,615d9a6d-9155-49e3-9701-886074ec8b0e,UCSB-IZC00043591,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena oenotherae,4972,"Timberlake, 1937",Andrena,,oenotherae,,,,,Species,Katja Seltmann,2021,,,,,,David Dewey,,,4/30/2020,,,2020,4,30,121,,4/30/2020,,,,,,,SCIR_06,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,"Santa Cruz Island, Christy Beach",,0,,34.0225,-119.876667,WGS84,10,,,,GPS,,,,,,,,,,,,10/23/2021 13:57,859885,6,c56a6aef-c04f-45e7-818b-774d6ad3e731,https://library.big-bee.net/portal/collections/individual/index.php?occid=75389
75390,UCSB,IZC,,PreservedSpecimen,3a4afcb4-3024-4385-8451-02a82513272b,UCSB-IZC00043585,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena oenotherae,4972,"Timberlake, 1937",Andrena,,oenotherae,,,,,Species,Katja Seltmann,2021,,,,,,David Dewey,,,4/30/2020,,,2020,4,30,121,,4/30/2020,,,,,,,SCIR_06,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,"Santa Cruz Island, Christy Beach",,0,,34.0225,-119.876667,WGS84,10,,,,GPS,,,,,,,,,,,,10/23/2021 13:57,859886,6,fcc575d1-e1f5-4a75-875e-23e5c1747787,https://library.big-bee.net/portal/collections/individual/index.php?occid=75390
75399,UCSB,IZC,,PreservedSpecimen,3c829abe-e3ff-4585-a64a-cb5f0d615ab7,UCSB-IZC00043427,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,3667,"Cresson, 1872",Agapostemon,,texanus,,,,,Species,Katja Seltmann,2021,,,,,,David Dewey,,,4/18/2020,,,2020,4,18,109,,4/18/2020,,,,,,,SCIR_03,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,"Santa Cruz Island, main ranch chapel yard",,0,,33.997278,-119.714056,WGS84,10,,,,GPS,,,,,,,,,,,,10/23/2021 13:57,859895,6,4a703c33-93a5-45a8-ae5e-814de04155cb,https://library.big-bee.net/portal/collections/individual/index.php?occid=75399
75479,UCSB,IZC,,PreservedSpecimen,25c7cf1d-fd8d-4f23-b42b-3b30dddcf6c7,UCSB-IZC00044054,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,3667,"Cresson, 1872",Agapostemon,,texanus,,,,,Species,Coby Jolish,2021,,,,,,David Dewey,,,2/17/2020,,,2020,2,17,48,,2/17/2020,,,,,,,SCIR_05,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,"Santa Cruz Island, Christy Ranch",,0,,34.018889,-119.871111,WGS84,10,,,,GPS,,,,,,,,,,,,10/23/2021 13:57,859952,6,4786b49c-6ef1-47ff-b24c-a092ef6e8cb6,https://library.big-bee.net/portal/collections/individual/index.php?occid=75479
2092961,UCSB,IZC,,PreservedSpecimen,3714098a-158f-4e2a-9b4a-f2438f51c107,UCSB-IZC00047053,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Habropoda depressa,11033,"Fowler, 1899",Habropoda,,depressa,,,,,Species,Katja Seltmann,2021,,,,,,David Dewey,,,2/28/2020,,,2020,2,28,59,,2/28/2020,,,,,,,,,,,,,,,,,Adult,Female,1,Hand,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island Pool Surface,,0,,33.995506,-119.715319,WGS84,10,,,,GPS,,,,,,,,,,,,12/27/2021 13:34,860149,6,a9c52e7d-69a9-496c-9fd9-15f7f8464bee,https://library.big-bee.net/portal/collections/individual/index.php?occid=2092961
2093012,UCSB,IZC,,PreservedSpecimen,536f7e9a-828b-48c8-b5f8-4013514dfee5,UCSB-IZC00046949,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,3667,"Cresson, 1872",Agapostemon,,texanus,,,,,Species,Charlie Thrift,4-Nov-21,,,,,,David Dewey,,,4/18/2020,,,2020,4,18,109,,4/18/2020,,,,,,,SCIR_02,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island,,0,,33.991972,-119.689278,WGS84,10,,,,GPS,,,,,,,,,,,,11/4/2021 17:17,860200,6,9001ef15-1e01-4155-81d1-67e591791a11,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093012
2093143,UCSB,IZC,,PreservedSpecimen,0447c1dd-3787-4da4-be3f-6dded825b8e7,UCSB-IZC00047210,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus farinosus,11149,"Smith, 1853",Halictus,,farinosus,,,,,Species,Charlie Thrift,3-Nov-21,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN006,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.999608,-119.715247,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/17/2021 13:27,860356,6,4e600dc0-69ef-4557-bb8d-cff73e59df63,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093143
2093163,UCSB,IZC,,PreservedSpecimen,83e7f59c-b341-44f6-872a-799524ed69ca,UCSB-IZC00046952,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia nemoris,18928,"Sandhouse, 1924",Osmia,,nemoris,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN010,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.992078,-119.696699,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/17/2021 13:27,860376,6,c8e3fc5e-7f3a-423d-90f3-a8cc2349cec9,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093163
2093167,UCSB,IZC,,PreservedSpecimen,ba6be909-61a6-4431-a6c9-838b0c82da48,UCSB-IZC00047222,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia nemoris,18928,"Sandhouse, 1924",Osmia,,nemoris,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN008,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.996701,-119.713904,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/17/2021 13:27,860380,6,62d47422-3734-491a-a295-1b8dc3952298,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093167
2093169,UCSB,IZC,,PreservedSpecimen,ea29fa15-0f39-48ce-8df5-afd2543c7272,UCSB-IZC00046915,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera actuosa,9990,"(Cresson, 1878)",Eucera,,actuosa,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN008,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island,,0,,33.996701,-119.713904,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/17/2021 13:27,860382,6,6ea9ae58-d0b0-4fde-b362-87d99fab1d26,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093169
2093172,UCSB,IZC,,PreservedSpecimen,69cea1a8-854a-4a6c-b44e-095613c6670f,UCSB-IZC00046903,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus farinosus,11149,"Smith, 1853",Halictus,,farinosus,,,,,Species,Charlie Thrift,17-Nov-21,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN008,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island,,0,,33.996701,-119.713904,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/17/2021 13:27,860385,6,92afdf22-891b-470f-b2bf-0efdf337a707,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093172
2093230,UCSB,IZC,,PreservedSpecimen,8c6837d4-77b9-477b-a9c5-5d15701db796,UCSB-IZC00047388,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia nemoris,18928,"Sandhouse, 1924",Osmia,,nemoris,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN008,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Refugio Creek,,0,,33.996701,-119.713904,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/17/2021 13:27,860466,6,52e97580-f5c5-4ba1-b080-7b497b67b346,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093230
2093232,UCSB,IZC,,PreservedSpecimen,4cfc36dc-1511-4e05-8dc2-c16f197e35f5,UCSB-IZC00047372,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia nemoris,18928,"Sandhouse, 1924",Osmia,,nemoris,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN008,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.996701,-119.713904,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/17/2021 13:27,860468,6,54121f6a-5731-41be-9f20-831444ad27f9,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093232
2093257,UCSB,IZC,,PreservedSpecimen,5a156856-d350-480d-bdcf-48c81d08bb4b,UCSB-IZC00047217,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera actuosa,9990,"(Cresson, 1878)",Eucera,,actuosa,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/10/2021,,,2021,4,10,100,,4/10/2021,,,,,,,PAN001,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island,,0,,34.000028,-119.735376,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/17/2021 13:27,860494,6,991e42e3-0e5d-4154-bda6-382b21120661,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093257
2093281,UCSB,IZC,,PreservedSpecimen,50d3f35b-6011-407b-9931-337f955f9596,UCSB-IZC00047206,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia nemoris,18928,"Sandhouse, 1924",Osmia,,nemoris,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/10/2021,,,2021,4,10,100,,4/10/2021,,,,,,,PAN001,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,34.000028,-119.735376,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/17/2021 13:27,860518,6,682cf53a-c190-4631-9770-34915f00563f,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093281
2093422,UCSB,IZC,,PreservedSpecimen,85eda3b5-b37c-4a3a-8a6d-7f74d326a721,UCSB-IZC00044716,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis mellifera,6324,"Linnaeus, 1758",Apis,,mellifera,,,,,Species,Charlie Thrift,2-Sep-21,,,,,,Evan Hobson,,,1/17/2020,,,2020,1,17,17,,1/17/2020,,,,,,,SCR_04,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Ventura,,Santa Clara River,,0,,34.388092,-118.88953,WGS84,10,,,,GPS,,,,,,,,,,,,11/20/2021 11:34,860663,6,df0daaa7-e90d-4175-9ec6-c69caebd3bdf,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093422
2093655,UCSB,IZC,,PreservedSpecimen,58a13662-3b3a-4d26-a994-0f4007b82306,UCSB-IZC00044443,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis mellifera,6324,"Linnaeus, 1758",Apis,,mellifera,,,,,Species,Charlie Thrift,25-Aug-21,,,,,,"Kipp Callahan, Cristina Sandoval",,,2/12/2020,,,2020,2,12,43,,2/12/2020,,,,,,,COPR_01,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Coal Oil Point Reserve,,0,,34.41238,-119.8811,WGS84,10,,,,GPS,,,,,,,,,,,,11/30/2021 15:05,860953,6,324f4b6a-d4b7-4005-b806-52daa7d00a86,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093655
2093677,UCSB,IZC,,PreservedSpecimen,ba1e05ad-7d54-4277-a0e4-a40a08bddeb0,UCSB-IZC00044306,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis mellifera,6324,"Linnaeus, 1758",Apis,,mellifera,,,,,Species,Charlie Thrift,26-Aug-21,,,,,,David Dewey,,,2/8/2020,,,2020,2,8,39,,2/8/2020,,,,,,,CSMR_01,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Carpinteria Salt Marsh Reserve,,0,,34.39848,-119.5358,WGS84,10,,,,GPS,,,,,,,,,,,,11/30/2021 15:05,860978,6,9bc7ae73-97fc-4135-a160-c89dff15ed42,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093677
2093701,UCSB,IZC,,PreservedSpecimen,da23540b-04ad-4393-aa57-91a3038c69db,UCSB-IZC00043471,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera actuosa,9990,"(Cresson, 1878)",Eucera,,actuosa,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN010,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.992078,-119.696699,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861002,6,4bca4b8a-1919-40d2-abac-5e0634efa482,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093701
2093847,UCSB,IZC,,PreservedSpecimen,83d60916-fbcb-4adb-9d7d-768f442271e1,UCSB-IZC00047293,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera actuosa,9990,"(Cresson, 1878)",Eucera,,actuosa,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN010,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island,,0,,33.992078,-119.696699,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861126,6,0b3770eb-0087-4b81-affc-9955e157c5d8,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093847
2093849,UCSB,IZC,,PreservedSpecimen,0604e66a-ee44-4ba1-a3a5-3eb6971bca76,UCSB-IZC00047317,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera actuosa,9990,"(Cresson, 1878)",Eucera,,actuosa,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN010,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.992078,-119.696699,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861128,6,e997b73f-a47a-4fb2-869e-1482a70879b2,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093849
2093857,UCSB,IZC,,PreservedSpecimen,f5df37af-1f54-411a-8bd3-4405074cfbc2,UCSB-IZC00043741,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia nemoris,18928,"Sandhouse, 1924",Osmia,,nemoris,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN009,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.98938,-119.678401,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861136,6,51eaea41-1753-44c2-ab91-89ff78e233e6,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093857
2093873,UCSB,IZC,,PreservedSpecimen,97297ffa-7f67-481d-80a8-2d402a1dcb76,UCSB-IZC00043205,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera actuosa,9990,"(Cresson, 1878)",Eucera,,actuosa,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN009,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.98938,-119.678401,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861153,6,23a9fc69-64c1-484b-ab1a-f039004809f9,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093873
2093887,UCSB,IZC,,PreservedSpecimen,f944260e-d05c-4e81-a752-941a4358c94b,UCSB-IZC00047359,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia nemoris,18928,"Sandhouse, 1924",Osmia,,nemoris,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN008,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,UCSB,UCSB Lagoon,,0,,33.996701,-119.713904,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861167,6,06eb6acb-6033-45cd-b1df-5f00c8ae1ac9,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093887
2093902,UCSB,IZC,,PreservedSpecimen,75ab1ed4-46fa-4832-97c7-a0bb92401dc2,UCSB-IZC00046991,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia nemoris,18928,"Sandhouse, 1924",Osmia,,nemoris,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN009,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,UCSB,"UCSB, Campus Point",,0,,33.98938,-119.678401,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861182,6,ca1c6148-3cc3-46f3-af6a-1d8666b1a798,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093902
2093903,UCSB,IZC,,PreservedSpecimen,3dd1457b-6547-4093-81f3-8de3a006232f,UCSB-IZC00047335,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia nemoris,18928,"Sandhouse, 1924",Osmia,,nemoris,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN009,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.98938,-119.678401,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861183,6,0fb88d96-0b40-4638-aa51-028e16787c17,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093903
2093910,UCSB,IZC,,PreservedSpecimen,c2c008b4-d308-4534-bb6e-8c6695ed5529,UCSB-IZC00047281,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera actuosa,9990,"(Cresson, 1878)",Eucera,,actuosa,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN009,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island,,0,,33.98938,-119.678401,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861190,6,f877d2b1-53bf-471a-a5b6-c0e44aef9678,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093910
2093912,UCSB,IZC,,PreservedSpecimen,8575929c-64be-4364-adfa-0fff9af12b64,UCSB-IZC00047330,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera actuosa,9990,"(Cresson, 1878)",Eucera,,actuosa,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN009,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.98938,-119.678401,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861192,6,af9cabe0-8a2a-403a-841e-862853e73e66,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093912
2093913,UCSB,IZC,,PreservedSpecimen,e07ceb8c-4d63-4b7a-b75e-ba6be0426c39,UCSB-IZC00047396,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera actuosa,9990,"(Cresson, 1878)",Eucera,,actuosa,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,PAN009,,,,,,,,,,Adult,Female,1,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,North Campus Open Space,,0,,33.98938,-119.678401,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,11/30/2021 16:55,861193,6,8f195850-a94f-4c70-89a3-fbb7e55e3f69,https://library.big-bee.net/portal/collections/individual/index.php?occid=2093913
2105429,UCSB,IZC,,PreservedSpecimen,31f76bd3-2227-43c0-83d7-1c7d29694d41,UCSB-IZC00041336,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus vosnesenskii,7022,"Radoszkowski, 1862",Bombus,,vosnesenskii,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/11/2021,,,2021,4,11,101,,4/11/2021,,,,,,,RAN001,,,,,,visiting:Salvia mellifera,,,,Adult,Worker,1,"net collected, Ethyl acetate",Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,33.995659,-119.715987,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,2/11/2022 14:23,861313,6,869731d9-091f-48b0-bd51-193a13fae159,https://library.big-bee.net/portal/collections/individual/index.php?occid=2105429
